index,station,date,tavg,preciptotal,stnpressure,sealevel,resultspeed,resultdir,avgspeed,vap_pressure,sat_vap_pressure,rel_hum,latitude,longitude
1584,1,2011-06-26,69.0,0.0,29.23,29.94,5.8,9,6.9,1.3412346443657976,2.3413129950817426,57.285576391676365,41.995,-87.933
1585,2,2011-06-26,72.0,0.0,29.28,29.93,6.5,9,7.0,1.3412346443657976,2.5894334040296574,51.79645254744061,41.786,-87.752
1586,1,2011-06-27,73.0,0.03,29.08,29.8,6.9,21,10.8,1.907490618143548,2.67717649683204,71.25008830761521,41.995,-87.933
1587,2,2011-06-27,74.0,0.14,29.15,29.79,6.4,21,9.2,1.9744078939310175,2.767547123315401,71.34143723506911,41.786,-87.752
1588,1,2011-06-28,72.0,0.0,29.28,29.98,9.1,30,9.6,1.3901719595497484,2.5894334040296574,53.68633761294547,41.995,-87.933
1589,2,2011-06-28,73.0,0.0,29.34,29.97,7.2,30,8.6,1.3412346443657976,2.67717649683204,50.09885026082176,41.786,-87.752
1590,1,2011-06-29,70.0,0.0,29.35,30.06,3.7,8,5.4,1.4928458239097433,2.4215658994293485,61.64795367582349,41.995,-87.933
1591,2,2011-06-29,72.0,0.0,29.41,30.04,3.9,8,5.9,1.4406941917649823,2.5894334040296574,55.63742977606547,41.786,-87.752
1592,1,2011-06-30,74.0,0.001,29.28,30.0,8.2,17,9.4,1.8425977339080952,2.767547123315401,66.57873025485266,41.995,-87.933
1593,2,2011-06-30,78.0,0.03,29.34,29.99,9.2,16,10.6,1.7796758794005267,3.156681699769707,56.378059261735565,41.786,-87.752
1594,1,2011-07-01,81.0,0.0,29.24,29.96,14.3,18,14.9,1.8425977339080952,3.479587967455363,52.95448056327182,41.995,-87.933
1595,2,2011-07-01,80.0,0.01,29.31,29.95,10.4,18,10.8,1.907490618143548,3.3688452478372373,56.62149721386391,41.786,-87.752
1596,1,2011-07-02,83.0,0.0,29.25,29.95,3.9,24,8.3,2.4215658994293485,3.710787036753495,65.25747436985593,41.995,-87.933
1597,2,2011-07-02,83.0,0.0,29.31,29.94,3.1,23,7.5,2.504251515881733,3.710787036753495,67.48572448589397,41.786,-87.752
1598,1,2011-07-03,77.0,0.0,29.28,29.98,4.7,2,5.9,1.5466723806554707,3.055108919367253,50.625768883415255,41.995,-87.933
1599,2,2011-07-03,78.0,0.0,29.33,29.96,4.4,3,6.1,1.6022204474445827,3.156681699769707,50.7564778406854,41.786,-87.752
1600,1,2011-07-04,77.0,0.0,29.26,29.97,2.9,5,4.3,1.4406941917649823,3.055108919367253,47.15688473926377,41.995,-87.933
1601,2,2011-07-04,78.0,0.0,29.32,29.95,3.3,7,4.5,1.3412346443657976,3.156681699769707,42.488751541330444,41.786,-87.752
1602,1,2011-07-05,80.0,0.0,29.25,29.96,5.2,28,6.2,1.718672872360171,3.3688452478372373,51.0166762175716,41.995,-87.933
1603,2,2011-07-05,80.0,0.0,29.31,29.94,4.9,26,5.6,1.6595376897161735,3.3688452478372373,49.26132153982375,41.786,-87.752
1604,1,2011-07-06,78.0,0.001,29.27,29.97,5.7,4,7.5,1.7796758794005267,3.156681699769707,56.378059261735565,41.995,-87.933
1605,2,2011-07-06,79.0,0.0,29.33,29.95,5.9,4,7.3,1.718672872360171,3.261235410853136,52.700055526214456,41.786,-87.752
1606,1,2011-07-07,73.0,0.001,29.22,29.95,5.1,7,6.2,1.3412346443657976,2.67717649683204,50.09885026082176,41.995,-87.933
1607,2,2011-07-07,74.0,0.07,29.28,29.93,5.7,7,7.1,1.4406941917649823,2.767547123315401,52.056717648192866,41.786,-87.752
1608,1,2011-07-08,74.0,0.0,29.17,29.88,5.1,6,6.0,1.2479419299677836,2.767547123315401,45.09198486466252,41.995,-87.933
1609,2,2011-07-08,76.0,0.0,29.22,29.86,5.2,4,6.5,1.293838786317489,2.956443411602841,43.76335367149923,41.786,-87.752
1610,1,2011-07-09,76.0,0.0,29.21,29.92,5.2,19,5.9,1.6022204474445827,2.956443411602841,54.19418620212778,41.995,-87.933
1611,2,2011-07-09,79.0,0.0,29.27,29.9,5.4,18,6.5,1.718672872360171,3.261235410853136,52.700055526214456,41.786,-87.752
1612,1,2011-07-10,83.0,0.001,29.18,29.89,9.3,19,9.7,2.2634305941504893,3.710787036753495,60.99597125171394,41.995,-87.933
1613,2,2011-07-10,83.0,0.001,29.23,29.87,7.8,19,8.1,2.1878578166173233,3.710787036753495,58.95940119838952,41.786,-87.752
1614,1,2011-07-11,80.0,0.39,29.12,29.82,5.5,25,8.5,2.504251515881733,3.3688452478372373,74.33560557551391,41.995,-87.933
1615,2,2011-07-11,80.0,0.13,29.18,29.81,5.3,24,8.0,2.4215658994293485,3.3688452478372373,71.8811854294574,41.786,-87.752
1616,1,2011-07-12,79.0,0.01,29.25,29.94,5.6,2,7.7,1.907490618143548,3.261235410853136,58.48981682817403,41.995,-87.933
1617,2,2011-07-12,80.0,0.01,29.31,29.92,4.5,4,7.0,1.9744078939310175,3.3688452478372373,58.60785369107014,41.786,-87.752
1618,1,2011-07-13,69.0,0.0,29.35,30.06,10.5,4,10.9,1.5466723806554707,2.3413129950817426,66.06004339891649,41.995,-87.933
1619,2,2011-07-13,70.0,0.0,29.4,30.04,11.6,4,12.2,1.5466723806554707,2.4215658994293485,63.87075326010951,41.786,-87.752
1620,1,2011-07-14,71.0,0.0,29.3,30.02,6.5,10,8.0,1.4928458239097433,2.504251515881733,59.612455635636124,41.995,-87.933
1621,2,2011-07-14,74.0,0.0,29.35,30.0,7.3,9,8.7,1.4928458239097433,2.767547123315401,53.94111671426136,41.786,-87.752
1622,1,2011-07-15,79.0,0.001,29.27,29.98,5.4,9,6.7,1.718672872360171,3.261235410853136,52.700055526214456,41.995,-87.933
1623,2,2011-07-15,79.0,0.0,29.33,29.96,6.2,10,6.8,1.718672872360171,3.261235410853136,52.700055526214456,41.786,-87.752
1624,1,2011-07-16,80.0,0.001,29.32,30.02,3.4,19,4.3,1.7796758794005267,3.3688452478372373,52.82747494985291,41.995,-87.933
1625,2,2011-07-16,82.0,0.0,29.38,30.0,2.5,19,2.7,1.718672872360171,3.5935419125252968,47.826710087051815,41.786,-87.752
1626,1,2011-07-17,82.0,0.0,29.35,30.06,6.2,22,6.4,2.3413129950817426,3.5935419125252968,65.15335154213986,41.995,-87.933
1627,2,2011-07-17,85.0,0.0,29.41,30.04,6.8,23,7.2,2.3413129950817426,3.9554788424132794,59.1916450159365,41.786,-87.752
1628,1,2011-07-18,86.0,0.01,29.23,29.96,10.6,25,10.8,2.860613031507167,4.0830937122060575,70.05994065126671,41.995,-87.933
1629,2,2011-07-18,87.0,0.001,29.29,29.94,11.2,24,11.7,2.767547123315401,4.214336189119781,65.66982317311138,41.786,-87.752
1630,1,2011-07-19,86.0,0.0,29.17,29.89,4.5,7,6.2,2.5894334040296574,4.0830937122060575,63.418417174427546,41.995,-87.933
1631,2,2011-07-19,86.0,0.0,29.23,29.86,3.2,6,6.6,2.67717649683204,4.0830937122060575,65.56735371585646,41.786,-87.752
1632,1,2011-07-20,86.0,0.02,29.08,29.8,9.0,23,10.7,2.67717649683204,4.0830937122060575,65.56735371585646,41.995,-87.933
1633,2,2011-07-20,89.0,0.0,29.15,29.78,7.6,23,9.9,2.67717649683204,4.488059282416626,59.65109479103173,41.786,-87.752
1634,1,2011-07-21,87.0,0.02,29.1,29.8,6.2,28,8.8,2.4215658994293485,4.214336189119781,57.460197543830134,41.995,-87.933
1635,2,2011-07-21,92.0,0.0,29.16,29.77,5.3,26,10.0,2.5894334040296574,4.928118591563259,52.544056234009126,41.786,-87.752
1636,1,2011-07-22,79.0,1.55,29.18,29.88,1.7,9,9.0,2.4215658994293485,3.261235410853136,74.25302360481452,41.995,-87.933
1638,1,2011-07-23,79.0,6.86,29.23,29.95,0.8,30,5.3,2.4215658994293485,3.261235410853136,74.25302360481452,41.995,-87.933
1639,2,2011-07-23,79.0,0.04,29.28,29.93,0.7,20,4.9,2.4215658994293485,3.261235410853136,74.25302360481452,41.786,-87.752
1640,1,2011-07-24,80.0,0.18,29.26,29.97,1.5,23,6.4,2.4215658994293485,3.3688452478372373,71.8811854294574,41.995,-87.933
1641,2,2011-07-24,80.0,0.02,29.32,29.95,0.7,20,5.7,2.3413129950817426,3.3688452478372373,69.49897733013532,41.786,-87.752
1642,1,2011-07-25,81.0,0.0,29.2,29.91,3.4,32,6.5,2.114535089135237,3.479587967455363,60.76969770307619,41.995,-87.933
1643,2,2011-07-25,82.0,0.01,29.25,29.89,2.1,35,6.1,2.1878578166173233,3.5935419125252968,60.88304714052565,41.786,-87.752
1644,1,2011-07-26,77.0,0.0,29.18,29.88,6.3,5,8.5,1.907490618143548,3.055108919367253,62.43609208337523,41.995,-87.933
1645,2,2011-07-26,79.0,0.01,29.23,29.86,5.9,6,8.0,1.8425977339080952,3.261235410853136,56.49999162207286,41.786,-87.752
1646,1,2011-07-27,79.0,0.71,29.13,29.85,6.2,16,9.5,2.114535089135237,3.261235410853136,64.8384683331424,41.995,-87.933
1647,2,2011-07-27,82.0,0.001,29.21,29.84,6.0,16,9.9,2.114535089135237,3.5935419125252968,58.84264440509296,41.786,-87.752
1648,1,2011-07-28,80.0,0.7,29.2,29.89,3.2,23,6.8,2.504251515881733,3.3688452478372373,74.33560557551391,41.995,-87.933
1649,2,2011-07-28,81.0,0.001,29.26,29.87,3.3,21,6.8,2.504251515881733,3.479587967455363,71.96977168860319,41.786,-87.752
1650,1,2011-07-29,79.0,0.7,29.28,29.98,4.3,4,5.9,2.1878578166173233,3.261235410853136,67.08677973188638,41.995,-87.933
1651,2,2011-07-29,80.0,0.36,29.34,29.96,3.5,4,5.6,2.3413129950817426,3.3688452478372373,69.49897733013532,41.786,-87.752
1652,1,2011-07-30,79.0,0.0,29.35,30.05,2.4,13,3.4,1.9744078939310175,3.261235410853136,60.54171641091418,41.995,-87.933
1653,2,2011-07-30,80.0,0.0,29.41,30.03,2.0,11,3.4,2.0434041232627425,3.3688452478372373,60.6559213301527,41.786,-87.752
1654,1,2011-07-31,79.0,0.0,29.35,30.06,4.9,25,5.0,2.3413129950817426,3.261235410853136,71.79221062331276,41.995,-87.933
1655,2,2011-07-31,82.0,0.0,29.41,30.04,4.5,23,5.0,2.3413129950817426,3.5935419125252968,65.15335154213986,41.786,-87.752
1656,1,2011-08-01,83.0,0.0,29.28,29.99,4.2,27,4.9,2.5894334040296574,3.710787036753495,69.78124528254008,41.995,-87.933
1657,2,2011-08-01,84.0,0.0,29.33,29.97,3.1,25,5.9,2.504251515881733,3.83140492977281,65.36118112762952,41.786,-87.752
1658,1,2011-08-02,84.0,0.43,29.04,29.77,8.3,21,9.1,2.67717649683204,3.83140492977281,69.87453808467036,41.995,-87.933
1659,2,2011-08-02,84.0,0.28,29.1,29.75,8.0,20,8.5,2.67717649683204,3.83140492977281,69.87453808467036,41.786,-87.752
1660,1,2011-08-03,79.0,0.0,29.11,29.81,6.9,2,8.0,2.1878578166173233,3.261235410853136,67.08677973188638,41.995,-87.933
1661,2,2011-08-03,80.0,0.0,29.16,29.78,9.6,1,10.3,2.114535089135237,3.3688452478372373,62.76735598029462,41.786,-87.752
1662,1,2011-08-04,77.0,0.0,29.25,29.94,5.3,5,6.0,2.114535089135237,3.055108919367253,69.21308355753092,41.995,-87.933
1663,2,2011-08-04,76.0,0.0,29.3,29.92,4.8,5,6.7,2.1878578166173233,2.956443411602841,74.00303378143039,41.786,-87.752
1664,1,2011-08-05,76.0,0.001,29.21,29.93,4.0,5,5.5,2.2634305941504893,2.956443411602841,76.55923956695544,41.995,-87.933
1665,2,2011-08-05,77.0,0.001,29.26,29.91,5.2,7,6.0,2.2634305941504893,3.055108919367253,74.08673974933997,41.786,-87.752
1666,1,2011-08-06,79.0,0.18,29.1,29.82,2.5,5,4.0,2.4215658994293485,3.261235410853136,74.25302360481452,41.995,-87.933
1667,2,2011-08-06,79.0,0.69,29.15,29.8,1.3,3,3.7,2.4215658994293485,3.261235410853136,74.25302360481452,41.786,-87.752
1668,1,2011-08-07,77.0,0.75,29.03,29.75,4.6,27,6.4,2.3413129950817426,3.055108919367253,76.63599095401987,41.995,-87.933
1669,2,2011-08-07,79.0,0.49,29.09,29.73,3.6,26,5.6,2.3413129950817426,3.261235410853136,71.79221062331276,41.786,-87.752
1670,1,2011-08-08,74.0,0.63,29.0,29.72,4.0,4,6.2,2.1878578166173233,2.767547123315401,79.05404024327379,41.995,-87.933
1671,2,2011-08-08,75.0,0.29,29.06,29.7,2.8,6,5.8,2.1878578166173233,2.860613031507167,76.48213136554894,41.786,-87.752
1672,1,2011-08-09,72.0,0.0,28.97,29.67,10.8,28,11.1,1.7796758794005267,2.5894334040296574,68.72838964041354,41.995,-87.933
1673,2,2011-08-09,74.0,0.01,29.03,29.66,11.0,27,11.6,1.7796758794005267,2.767547123315401,64.30516988879859,41.786,-87.752
1674,1,2011-08-10,69.0,0.0,29.14,29.84,7.3,31,8.7,1.3901719595497484,2.3413129950817426,59.37574183673862,41.995,-87.933
1675,2,2011-08-10,70.0,0.0,29.2,29.82,4.4,31,8.0,1.3901719595497484,2.4215658994293485,57.40797555322974,41.786,-87.752
1676,1,2011-08-11,69.0,0.0,29.25,29.95,2.0,24,3.0,1.3901719595497484,2.3413129950817426,59.37574183673862,41.995,-87.933
1677,2,2011-08-11,71.0,0.0,29.31,29.93,2.7,23,4.2,1.3901719595497484,2.504251515881733,55.51247351687342,41.786,-87.752
1678,1,2011-08-12,71.0,0.0,29.22,29.94,8.3,19,8.5,1.6595376897161735,2.504251515881733,66.26881042864657,41.995,-87.933
1679,2,2011-08-12,74.0,0.0,29.28,29.93,8.2,19,8.4,1.5466723806554707,2.767547123315401,55.88603596395586,41.786,-87.752
1680,1,2011-08-13,73.0,0.75,29.15,29.86,3.6,27,6.7,1.9744078939310175,2.67717649683204,73.74963497055111,41.995,-87.933
1681,2,2011-08-13,75.0,0.93,29.2,29.84,5.3,24,7.8,1.907490618143548,2.860613031507167,66.68118326855804,41.786,-87.752
1682,1,2011-08-14,69.0,0.001,29.24,29.95,10.4,36,11.7,1.718672872360171,2.3413129950817426,73.4063696725079,41.995,-87.933
1683,2,2011-08-14,69.0,0.01,29.29,29.93,11.7,35,12.6,1.718672872360171,2.3413129950817426,73.4063696725079,41.786,-87.752
1684,1,2011-08-15,70.0,0.0,29.28,29.98,2.4,2,4.9,1.4406941917649823,2.4215658994293485,59.494321096299196,41.995,-87.933
1685,2,2011-08-15,70.0,0.0,29.33,29.96,2.7,5,5.2,1.4406941917649823,2.4215658994293485,59.494321096299196,41.786,-87.752
1686,1,2011-08-16,73.0,0.0,29.32,30.03,2.9,18,3.9,1.6022204474445827,2.67717649683204,59.84739703715926,41.995,-87.933
1687,2,2011-08-16,73.0,0.0,29.38,30.01,2.3,18,3.0,1.4928458239097433,2.67717649683204,55.761950161906,41.786,-87.752
1688,1,2011-08-17,73.0,0.0,29.31,30.02,5.6,22,6.0,1.907490618143548,2.67717649683204,71.25008830761521,41.995,-87.933
1689,2,2011-08-17,74.0,0.0,29.36,30.01,6.0,21,6.2,1.7796758794005267,2.767547123315401,64.30516988879859,41.786,-87.752
1690,1,2011-08-18,76.0,0.0,29.23,29.96,2.3,4,5.2,1.718672872360171,2.956443411602841,58.13312257610199,41.995,-87.933
1691,2,2011-08-18,78.0,0.0,29.28,29.94,2.8,7,5.2,1.8425977339080952,3.156681699769707,58.371350334198105,41.786,-87.752
1692,1,2011-08-19,76.0,0.0,29.18,29.89,3.3,14,5.2,1.907490618143548,2.956443411602841,64.51977435649272,41.995,-87.933
1693,2,2011-08-19,77.0,0.0,29.23,29.87,4.7,13,5.8,1.8425977339080952,3.055108919367253,60.31201448260371,41.786,-87.752
1694,1,2011-08-20,73.0,1.11,29.22,29.92,1.3,21,3.4,2.1878578166173233,2.67717649683204,81.72258419294589,41.995,-87.933
1695,2,2011-08-20,74.0,0.39,29.28,29.9,2.0,16,4.9,2.1878578166173233,2.767547123315401,79.05404024327379,41.786,-87.752
1696,1,2011-08-21,72.0,0.001,29.26,29.97,8.0,32,8.5,1.6022204474445827,2.5894334040296574,61.875329365536835,41.995,-87.933
1697,2,2011-08-21,74.0,0.01,29.32,29.95,7.0,32,7.6,1.6022204474445827,2.767547123315401,57.89315867276696,41.786,-87.752
1698,1,2011-08-22,71.0,0.0,29.3,30.02,1.6,26,4.1,1.6595376897161735,2.504251515881733,66.26881042864657,41.995,-87.933
1699,2,2011-08-22,72.0,0.0,29.36,30.01,0.7,8,3.5,1.6595376897161735,2.5894334040296574,64.08883453552477,41.786,-87.752
1700,1,2011-08-23,68.0,0.65,29.1,29.86,9.1,20,9.8,1.907490618143548,2.2634305941504893,84.27431453269135,41.995,-87.933
1701,2,2011-08-23,70.0,0.4,29.18,29.86,8.4,20,9.5,1.8425977339080952,2.4215658994293485,76.09116623017819,41.786,-87.752
1702,1,2011-08-24,81.0,0.0,28.99,29.7,8.2,27,10.7,2.0434041232627425,3.479587967455363,58.72546239309743,41.995,-87.933
1703,2,2011-08-24,81.0,0.0,29.05,29.68,8.1,25,11.0,2.0434041232627425,3.479587967455363,58.72546239309743,41.786,-87.752
1704,1,2011-08-25,74.0,0.0,29.26,29.95,4.1,36,7.3,1.6595376897161735,2.767547123315401,59.964207139790986,41.995,-87.933
1705,2,2011-08-25,73.0,0.0,29.33,29.93,3.1,2,7.0,1.6595376897161735,2.67717649683204,61.98835570534628,41.786,-87.752
1706,1,2011-08-26,71.0,0.0,29.26,29.98,1.9,26,3.3,1.6022204474445827,2.504251515881733,63.98001308109221,41.995,-87.933
1707,2,2011-08-26,72.0,0.0,29.32,29.97,1.2,20,3.4,1.6022204474445827,2.5894334040296574,61.875329365536835,41.786,-87.752
1708,1,2011-08-27,73.0,0.0,29.21,29.93,8.2,2,9.2,1.8425977339080952,2.67717649683204,68.82615830851945,41.995,-87.933
1709,2,2011-08-27,75.0,0.0,29.26,29.91,8.1,1,9.3,1.7796758794005267,2.860613031507167,62.213094179427394,41.786,-87.752
1710,1,2011-08-28,69.0,0.0,29.22,29.93,7.0,2,7.9,1.5466723806554707,2.3413129950817426,66.06004339891649,41.995,-87.933
1711,2,2011-08-28,69.0,0.0,29.26,29.91,8.5,1,9.2,1.4406941917649823,2.3413129950817426,61.5336007954239,41.786,-87.752
1712,1,2011-08-29,69.0,0.0,29.31,30.01,1.4,2,3.5,1.4928458239097433,2.3413129950817426,63.7610531802316,41.995,-87.933
1713,2,2011-08-29,70.0,0.0,29.36,30.0,1.1,6,4.2,1.5466723806554707,2.4215658994293485,63.87075326010951,41.786,-87.752
1714,1,2011-08-30,69.0,0.04,29.33,30.03,5.3,15,6.3,1.4928458239097433,2.3413129950817426,63.7610531802316,41.995,-87.933
1715,2,2011-08-30,72.0,0.02,29.38,30.02,5.9,15,6.8,1.3901719595497484,2.5894334040296574,53.68633761294547,41.786,-87.752
1716,1,2011-08-31,76.0,0.001,29.23,29.95,5.4,17,8.3,1.9744078939310175,2.956443411602841,66.78321276782324,41.995,-87.933
1717,2,2011-08-31,77.0,0.05,29.29,29.94,5.4,17,7.4,1.9744078939310175,3.055108919367253,64.62643218428818,41.786,-87.752
1718,1,2011-09-01,82.0,0.0,29.2,29.91,5.2,21,5.9,2.504251515881733,3.5935419125252968,69.68755553269492,41.995,-87.933
1719,2,2011-09-01,84.0,0.0,29.26,29.89,5.8,21,6.3,2.4215658994293485,3.83140492977281,63.20307938772057,41.786,-87.752
1720,1,2011-09-02,84.0,0.0,29.18,29.89,4.9,22,7.4,2.3413129950817426,3.83140492977281,61.10847164412285,41.995,-87.933
1721,2,2011-09-02,87.0,0.001,29.24,29.87,4.0,20,6.6,2.3413129950817426,4.214336189119781,55.55591414672489,41.786,-87.752
1722,1,2011-09-03,79.0,0.02,29.16,29.87,2.5,29,6.2,2.1878578166173233,3.261235410853136,67.08677973188638,41.995,-87.933
1723,2,2011-09-03,79.0,0.15,29.21,29.85,1.2,20,5.7,2.2634305941504893,3.261235410853136,69.40408492493273,41.786,-87.752
1724,1,2011-09-04,66.0,0.0,29.24,29.94,10.5,32,11.5,1.3901719595497484,2.114535089135237,65.74362216511028,41.995,-87.933
1725,2,2011-09-04,67.0,0.001,29.29,29.92,10.7,32,11.5,1.4406941917649823,2.1878578166173233,65.84953468285518,41.786,-87.752
1726,1,2011-09-05,59.0,0.0,29.39,30.1,14.2,1,14.8,1.0017843158463344,1.6595376897161735,60.3652644983114,41.995,-87.933
1727,2,2011-09-05,60.0,0.001,29.43,30.07,15.9,36,16.6,1.0395247562934355,1.718672872360171,60.48415454803252,41.786,-87.752
1728,1,2011-09-06,59.0,0.0,29.44,30.16,9.5,3,10.1,1.0395247562934355,1.6595376897161735,62.639418359412055,41.995,-87.933
1729,2,2011-09-06,62.0,0.0,29.49,30.14,13.8,4,14.3,1.0785295493433393,1.8425977339080952,58.533098651750215,41.786,-87.752
1730,1,2011-09-07,61.0,0.0,29.42,30.16,10.2,1,10.8,1.0785295493433393,1.7796758794005267,60.60258285383042,41.995,-87.933
1731,2,2011-09-07,64.0,0.0,29.47,30.13,12.4,2,13.3,1.0785295493433393,1.9744078939310175,54.62546785081996,41.786,-87.752
1733,2,2011-09-08,68.0,0.06,29.36,30.03,14.9,2,15.2,1.3901719595497484,2.2634305941504893,61.41880219974262,41.786,-87.752
1734,1,2011-09-09,66.0,0.02,29.23,29.96,8.2,4,8.3,1.718672872360171,2.114535089135237,81.27899514134057,41.995,-87.933
1735,2,2011-09-09,68.0,0.11,29.28,29.94,7.9,4,8.4,1.7796758794005267,2.2634305941504893,78.6273669711739,41.786,-87.752
1736,1,2011-09-10,67.0,0.0,29.29,30.0,0.9,14,3.1,1.6595376897161735,2.1878578166173233,75.852172710291,41.995,-87.933
1737,2,2011-09-10,67.0,0.01,29.34,29.99,0.9,14,2.0,1.718672872360171,2.1878578166173233,78.55505322633051,41.786,-87.752
1738,1,2011-09-11,70.0,0.0,29.27,29.99,5.1,27,5.5,1.6595376897161735,2.4215658994293485,68.53159313596421,41.995,-87.933
1739,2,2011-09-11,72.0,0.0,29.33,29.98,4.3,25,4.7,1.6595376897161735,2.5894334040296574,64.08883453552477,41.786,-87.752
1740,1,2011-09-12,75.0,0.0,29.18,29.91,10.5,23,10.9,1.6595376897161735,2.860613031507167,58.01335837590782,41.995,-87.933
1741,2,2011-09-12,75.0,0.0,29.24,29.9,9.2,23,9.3,1.6595376897161735,2.860613031507167,58.01335837590782,41.786,-87.752
1742,1,2011-09-13,65.0,0.0,29.2,29.9,4.9,31,8.7,1.3901719595497484,2.0434041232627425,68.0321598514754,41.995,-87.933
1743,2,2011-09-13,67.0,0.0,29.26,29.89,3.4,31,7.8,1.4406941917649823,2.1878578166173233,65.84953468285518,41.786,-87.752
1744,1,2011-09-14,53.0,0.08,29.39,30.09,6.3,34,7.3,0.9299536585929518,1.3412346443657976,69.33564253648399,41.995,-87.933
1746,1,2011-09-15,51.0,0.0,29.61,30.33,7.4,1,8.5,0.686430761687527,1.2479419299677836,55.005024288690066,41.995,-87.933
1747,2,2011-09-15,52.0,0.0,29.67,30.32,7.2,36,9.0,0.7133662979225082,1.293838786317489,55.13564019462457,41.786,-87.752
1748,1,2011-09-16,52.0,0.0,29.59,30.33,1.4,8,3.3,0.8308199423687624,1.293838786317489,64.21355976917603,41.995,-87.933
1749,2,2011-09-16,54.0,0.0,29.65,30.33,2.6,13,3.7,0.7700922603003449,1.3901719595497484,55.39546780599459,41.786,-87.752
1750,1,2011-09-17,59.0,0.0,29.53,30.27,7.7,11,8.9,1.0017843158463344,1.6595376897161735,60.3652644983114,41.995,-87.933
1751,2,2011-09-17,61.0,0.0,29.59,30.27,8.7,11,9.6,0.9652723034172666,1.7796758794005267,54.23865742015972,41.786,-87.752
1752,1,2011-09-18,60.0,0.43,29.34,30.11,8.9,15,9.5,1.4406941917649823,1.718672872360171,83.82596914947206,41.995,-87.933
1753,2,2011-09-18,61.0,0.34,29.41,30.11,7.4,14,8.0,1.3901719595497484,1.7796758794005267,78.11377204359366,41.786,-87.752
1754,1,2011-09-19,62.0,0.24,29.24,29.96,4.1,29,5.8,1.6022204474445827,1.8425977339080952,86.95443492412858,41.995,-87.933
1755,2,2011-09-19,62.0,0.41,29.3,29.96,3.8,26,5.8,1.6022204474445827,1.8425977339080952,86.95443492412858,41.786,-87.752
1757,2,2011-09-20,64.0,0.01,29.33,29.99,5.8,17,6.1,1.3901719595497484,1.9744078939310175,70.4095624730276,41.786,-87.752
1758,1,2011-09-21,64.0,0.001,29.23,29.95,10.2,25,11.0,1.1604803132249262,1.9744078939310175,58.77611798413279,41.995,-87.933
1759,2,2011-09-21,65.0,0.001,29.29,29.94,9.4,24,10.3,1.1604803132249262,2.0434041232627425,56.791522538966255,41.786,-87.752
1760,1,2011-09-22,58.0,0.0,29.36,30.08,4.6,27,6.9,1.0785295493433393,1.6022204474445827,67.31467889225296,41.995,-87.933
1761,2,2011-09-22,58.0,0.0,29.42,30.08,6.5,25,7.2,1.0785295493433393,1.6022204474445827,67.31467889225296,41.786,-87.752
1762,1,2011-09-23,55.0,0.0,29.33,30.06,5.9,36,7.0,0.9652723034172666,1.4406941917649823,67.00049940749186,41.995,-87.933
1763,2,2011-09-23,55.0,0.02,29.38,30.05,4.1,36,6.4,1.0395247562934355,1.4406941917649823,72.15443514906676,41.786,-87.752
1764,1,2011-09-24,57.0,0.14,29.26,29.99,3.6,3,4.6,1.1604803132249262,1.5466723806554707,75.03077754146753,41.995,-87.933
1765,2,2011-09-24,57.0,0.07,29.31,29.98,2.9,4,5.3,1.118835500511772,1.5466723806554707,72.33823494265903,41.786,-87.752
1766,1,2011-09-25,58.0,0.08,29.13,29.87,4.1,14,5.5,1.3412346443657976,1.6022204474445827,83.71099286024983,41.995,-87.933
1767,2,2011-09-25,59.0,0.23,29.18,29.87,4.7,13,5.8,1.3412346443657976,1.6595376897161735,80.81977605432905,41.786,-87.752
1768,1,2011-09-26,57.0,1.21,28.92,29.65,8.8,18,15.4,1.2479419299677836,1.5466723806554707,80.68560256044096,41.995,-87.933
1769,2,2011-09-26,58.0,0.9,28.98,29.65,8.1,19,12.4,1.2035026060200316,1.6022204474445827,75.1146702652263,41.786,-87.752
1770,1,2011-09-27,59.0,0.31,29.0,29.71,4.3,6,8.3,1.3412346443657976,1.6595376897161735,80.81977605432905,41.995,-87.933
1771,2,2011-09-27,59.0,0.25,29.05,29.7,2.4,5,7.1,1.3412346443657976,1.6595376897161735,80.81977605432905,41.786,-87.752
1772,1,2011-09-28,58.0,0.77,29.07,29.78,6.5,32,7.0,1.3901719595497484,1.6022204474445827,86.76533630356326,41.995,-87.933
1773,2,2011-09-28,59.0,0.15,29.12,29.77,5.7,32,6.7,1.3901719595497484,1.6595376897161735,83.76862834537405,41.786,-87.752
1774,1,2011-09-29,58.0,0.06,28.98,29.7,11.7,28,13.5,1.2479419299677836,1.6022204474445827,77.88827885439574,41.995,-87.933
1775,2,2011-09-29,59.0,0.09,29.03,29.7,11.2,27,12.7,1.2035026060200316,1.6595376897161735,72.5203539201248,41.786,-87.752
1776,1,2011-09-30,51.0,0.09,29.32,30.01,14.6,34,15.0,0.8627604519394957,1.2479419299677836,69.13466333820263,41.995,-87.933
1777,2,2011-09-30,53.0,0.17,29.37,30.0,15.4,34,16.3,0.8957941685913383,1.3412346443657976,66.78877348973596,41.786,-87.752
1778,1,2011-10-01,49.0,0.001,29.53,30.26,9.6,36,10.3,0.8308199423687624,1.1604803132249262,71.59276490093559,41.995,-87.933
1779,2,2011-10-01,50.0,0.001,29.59,30.26,10.7,35,11.2,0.8308199423687624,1.2035026060200316,69.033497577232,41.786,-87.752
